トレード番号,タイプ,日時,シグナル,価格 USDT,ポジションサイズ（数量）,ポジションサイズ（金額）,純損益 USDT,純損益 %,最大順行幅 USDT,最大順行幅 %,最大逆行幅 USDT,最大逆行幅 %,累積損益 USDT,累積損益 %
755,ロング決済,2024-09-07 00:00,Short,54693.1,1,56542.9,-1849.8,-3.27,422.1,0.75,-2182.2,-3.86,23854.4,2.39
755,ロングエントリー,2024-09-06 13:00,Long,56542.9,1,56542.9,-1849.8,-3.27,422.1,0.75,-2182.2,-3.86,23854.4,2.39
756,ショート決済,2024-09-07 17:00,Long,54243.7,1,54693.1,449.4,0.82,2185.7,4.00,-265,-0.48,24303.8,2.43
756,ショートエントリー,2024-09-07 00:00,Short,54693.1,1,54693.1,449.4,0.82,2185.7,4.00,-265,-0.48,24303.8,2.43
757,ロング決済,2024-09-08 10:00,Short,54091.9,1,54243.7,-151.8,-0.28,576.8,1.06,-466.9,-0.86,24152,2.42
757,ロングエントリー,2024-09-07 17:00,Long,54243.7,1,54243.7,-151.8,-0.28,576.8,1.06,-466.9,-0.86,24152,2.42
758,ショート決済,2024-09-09 04:00,Long,54379,1,54091.9,-287.1,-0.53,500.5,0.93,-590.9,-1.09,23864.9,2.39
758,ショートエントリー,2024-09-08 10:00,Short,54091.9,1,54091.9,-287.1,-0.53,500.5,0.93,-590.9,-1.09,23864.9,2.39
759,ロング決済,2024-09-10 20:00,Short,57115.6,1,54379,2736.6,5.03,3732.5,6.86,-227.6,-0.42,26601.5,2.66
759,ロングエントリー,2024-09-09 04:00,Long,54379,1,54379,2736.6,5.03,3732.5,6.86,-227.6,-0.42,26601.5,2.66
760,ショート決済,2024-09-12 02:00,Long,57267.2,1,57115.6,-151.6,-0.27,1600.7,2.80,-884.4,-1.55,26449.9,2.64
760,ショートエントリー,2024-09-10 20:00,Short,57115.6,1,57115.6,-151.6,-0.27,1600.7,2.80,-884.4,-1.55,26449.9,2.64
761,ロング決済,2024-09-12 23:00,Short,57585.6,1,57267.2,318.4,0.56,1176.7,2.05,-94.2,-0.16,26768.3,2.68
761,ロングエントリー,2024-09-12 02:00,Long,57267.2,1,57267.2,318.4,0.56,1176.7,2.05,-94.2,-0.16,26768.3,2.68
762,ショート決済,2024-09-14 01:00,Long,59621.9,1,57585.6,-2036.3,-3.54,231.6,0.40,-2104.4,-3.65,24732,2.47
762,ショートエントリー,2024-09-12 23:00,Short,57585.6,1,57585.6,-2036.3,-3.54,231.6,0.40,-2104.4,-3.65,24732,2.47
763,ロング決済,2024-09-14 18:00,Short,59936.3,1,59621.9,314.4,0.53,973.8,1.63,-344.8,-0.58,25046.4,2.50
763,ロングエントリー,2024-09-14 01:00,Long,59621.9,1,59621.9,314.4,0.53,973.8,1.63,-344.8,-0.58,25046.4,2.50
764,ショート決済,2024-09-17 08:00,Long,57931.5,1,59936.3,2004.8,3.34,2493.3,4.16,-432.7,-0.72,27051.2,2.71
764,ショートエントリー,2024-09-14 18:00,Short,59936.3,1,59936.3,2004.8,3.34,2493.3,4.16,-432.7,-0.72,27051.2,2.71
765,ロング決済,2024-09-18 17:00,Short,60387.9,1,57931.5,2456.4,4.24,3384,5.84,-360,-0.62,29507.6,2.95
765,ロングエントリー,2024-09-17 08:00,Long,57931.5,1,57931.5,2456.4,4.24,3384,5.84,-360,-0.62,29507.6,2.95
766,ショート決済,2024-09-19 06:00,Long,60188.9,1,60387.9,199,0.33,1256.6,2.08,-940.5,-1.56,29706.6,2.97
766,ショートエントリー,2024-09-18 17:00,Short,60387.9,1,60387.9,199,0.33,1256.6,2.08,-940.5,-1.56,29706.6,2.97
767,ロング決済,2024-09-20 05:00,Short,63229.3,1,60188.9,3040.4,5.05,3640.5,6.05,-51.2,-0.09,32747,3.27
767,ロングエントリー,2024-09-19 06:00,Long,60188.9,1,60188.9,3040.4,5.05,3640.5,6.05,-51.2,-0.09,32747,3.27
768,ショート決済,2024-09-21 19:00,Long,63094.5,1,63229.3,134.8,0.21,909.3,1.44,-890.7,-1.41,32881.8,3.29
768,ショートエントリー,2024-09-20 05:00,Short,63229.3,1,63229.3,134.8,0.21,909.3,1.44,-890.7,-1.41,32881.8,3.29
769,ロング決済,2024-09-22 16:00,Short,62851.3,1,63094.5,-243.2,-0.39,450.7,0.71,-290.4,-0.46,32638.6,3.26
769,ロングエントリー,2024-09-21 19:00,Long,63094.5,1,63094.5,-243.2,-0.39,450.7,0.71,-290.4,-0.46,32638.6,3.26
770,ショート決済,2024-09-23 04:00,Long,62939.8,1,62851.3,-88.5,-0.14,408.9,0.65,-267.7,-0.43,32550.1,3.26
770,ショートエントリー,2024-09-22 16:00,Short,62851.3,1,62851.3,-88.5,-0.14,408.9,0.65,-267.7,-0.43,32550.1,3.26
771,ロング決済,2024-09-23 23:00,Short,63152.2,1,62939.8,212.4,0.34,1799.6,2.86,-590.3,-0.94,32762.5,3.28
771,ロングエントリー,2024-09-23 04:00,Long,62939.8,1,62939.8,212.4,0.34,1799.6,2.86,-590.3,-0.94,32762.5,3.28
772,ショート決済,2024-09-24 19:00,Long,63502.6,1,63152.2,-350.4,-0.55,462.2,0.73,-777.8,-1.23,32412.1,3.24
772,ショートエントリー,2024-09-23 23:00,Short,63152.2,1,63152.2,-350.4,-0.55,462.2,0.73,-777.8,-1.23,32412.1,3.24
773,ロング決済,2024-09-25 16:00,Short,63782.1,1,63502.6,279.5,0.44,1343.8,2.12,-807.6,-1.27,32691.6,3.27
773,ロングエントリー,2024-09-24 19:00,Long,63502.6,1,63502.6,279.5,0.44,1343.8,2.12,-807.6,-1.27,32691.6,3.27
774,ショート決済,2024-09-26 13:00,Long,63486.3,1,63782.1,295.8,0.46,1127.8,1.77,-202.7,-0.32,32987.4,3.30
774,ショートエントリー,2024-09-25 16:00,Short,63782.1,1,63782.1,295.8,0.46,1127.8,1.77,-202.7,-0.32,32987.4,3.30
775,ロング決済,2024-09-27 15:00,Short,65331.9,1,63486.3,1845.6,2.91,2360.7,3.72,-170.7,-0.27,34833,3.48
775,ロングエントリー,2024-09-26 13:00,Long,63486.3,1,63486.3,1845.6,2.91,2360.7,3.72,-170.7,-0.27,34833,3.48
776,ショート決済,2024-09-29 05:00,Long,65699.8,1,65331.9,-367.9,-0.56,131.9,0.20,-1119.4,-1.71,34465.1,3.45
776,ショートエントリー,2024-09-27 15:00,Short,65331.9,1,65331.9,-367.9,-0.56,131.9,0.20,-1119.4,-1.71,34465.1,3.45
777,ロング決済,2024-09-30 09:00,Short,65576,1,65699.8,-123.8,-0.19,366.7,0.56,-304.7,-0.46,34341.3,3.43
777,ロングエントリー,2024-09-29 05:00,Long,65699.8,1,65699.8,-123.8,-0.19,366.7,0.56,-304.7,-0.46,34341.3,3.43
778,ショート決済,2024-10-01 07:00,Long,63679,1,65576,1897,2.89,2539.8,3.87,-27,-0.04,36238.3,3.62
778,ショートエントリー,2024-09-30 09:00,Short,65576,1,65576,1897,2.89,2539.8,3.87,-27,-0.04,36238.3,3.62
779,ロング決済,2024-10-01 23:00,Short,62839.2,1,63679,-839.8,-1.32,418.6,0.66,-1178.3,-1.85,35398.5,3.54
779,ロングエントリー,2024-10-01 07:00,Long,63679,1,63679,-839.8,-1.32,418.6,0.66,-1178.3,-1.85,35398.5,3.54
780,ショート決済,2024-10-02 18:00,Long,61782.8,1,62839.2,1056.4,1.68,2702.5,4.30,-229,-0.36,36454.9,3.65
780,ショートエントリー,2024-10-01 23:00,Short,62839.2,1,62839.2,1056.4,1.68,2702.5,4.30,-229,-0.36,36454.9,3.65
781,ロング決済,2024-10-04 00:00,Short,60147.9,1,61782.8,-1634.9,-2.65,577.2,0.93,-1942.6,-3.14,34820,3.48
781,ロングエントリー,2024-10-02 18:00,Long,61782.8,1,61782.8,-1634.9,-2.65,577.2,0.93,-1942.6,-3.14,34820,3.48
782,ショート決済,2024-10-04 05:00,Long,61013.3,1,60147.9,-865.4,-1.44,249.6,0.41,-893.8,-1.49,33954.6,3.40
782,ショートエントリー,2024-10-04 00:00,Short,60147.9,1,60147.9,-865.4,-1.44,249.6,0.41,-893.8,-1.49,33954.6,3.40
783,ロング決済,2024-10-04 09:00,Short,60725,1,61013.3,-288.3,-0.47,84.9,0.14,-430.4,-0.71,33666.3,3.37
783,ロングエントリー,2024-10-04 05:00,Long,61013.3,1,61013.3,-288.3,-0.47,84.9,0.14,-430.4,-0.71,33666.3,3.37
784,ショート決済,2024-10-04 15:00,Long,61199.8,1,60725,-474.8,-0.78,285.4,0.47,-525.1,-0.86,33191.5,3.32
784,ショートエントリー,2024-10-04 09:00,Short,60725,1,60725,-474.8,-0.78,285.4,0.47,-525.1,-0.86,33191.5,3.32
785,ロング決済,2024-10-05 13:00,Short,61846.1,1,61199.8,646.3,1.06,1272.4,2.08,-430.5,-0.70,33837.8,3.38
785,ロングエントリー,2024-10-04 15:00,Long,61199.8,1,61199.8,646.3,1.06,1272.4,2.08,-430.5,-0.70,33837.8,3.38
786,ショート決済,2024-10-06 23:00,Long,62221.7,1,61846.1,-375.6,-0.61,168.4,0.27,-504.1,-0.82,33462.2,3.35
786,ショートエントリー,2024-10-05 13:00,Short,61846.1,1,61846.1,-375.6,-0.61,168.4,0.27,-504.1,-0.82,33462.2,3.35
787,ロング決済,2024-10-07 21:00,Short,63115.5,1,62221.7,893.8,1.44,1718.4,2.76,-60.7,-0.10,34356,3.44
787,ロングエントリー,2024-10-06 23:00,Long,62221.7,1,62221.7,893.8,1.44,1718.4,2.76,-60.7,-0.10,34356,3.44
788,ショート決済,2024-10-09 06:00,Long,62362.8,1,63115.5,752.7,1.19,1265.5,2.01,-1334.9,-2.12,35108.7,3.51
788,ショートエントリー,2024-10-07 21:00,Short,63115.5,1,63115.5,752.7,1.19,1265.5,2.01,-1334.9,-2.12,35108.7,3.51
789,ロング決済,2024-10-09 22:00,Short,61955.2,1,62362.8,-407.6,-0.65,180.1,0.29,-626.8,-1.01,34701.1,3.47
789,ロングエントリー,2024-10-09 06:00,Long,62362.8,1,62362.8,-407.6,-0.65,180.1,0.29,-626.8,-1.01,34701.1,3.47
790,ショート決済,2024-10-10 19:00,Long,60907.1,1,61955.2,1048.1,1.69,1689.2,2.73,-435,-0.70,35749.2,3.57
790,ショートエントリー,2024-10-09 22:00,Short,61955.2,1,61955.2,1048.1,1.69,1689.2,2.73,-435,-0.70,35749.2,3.57
791,ロング決済,2024-10-11 10:00,Short,60160.4,1,60907.1,-746.7,-1.23,387.1,0.64,-2004.4,-3.29,35002.5,3.50
791,ロングエントリー,2024-10-10 19:00,Long,60907.1,1,60907.1,-746.7,-1.23,387.1,0.64,-2004.4,-3.29,35002.5,3.50
792,ショート決済,2024-10-11 16:00,Long,60769.2,1,60160.4,-608.8,-1.01,94.8,0.16,-735.2,-1.22,34393.7,3.44
792,ショートエントリー,2024-10-11 10:00,Short,60160.4,1,60160.4,-608.8,-1.01,94.8,0.16,-735.2,-1.22,34393.7,3.44
793,ロング決済,2024-10-12 19:00,Short,62819.2,1,60769.2,2050,3.37,2651,4.36,-149.6,-0.25,36443.7,3.64
793,ロングエントリー,2024-10-11 16:00,Long,60769.2,1,60769.2,2050,3.37,2651,4.36,-149.6,-0.25,36443.7,3.64
794,ショート決済,2024-10-13 08:00,Long,63272.1,1,62819.2,-452.9,-0.72,36,0.06,-643,-1.02,35990.8,3.60
794,ショートエントリー,2024-10-12 19:00,Short,62819.2,1,62819.2,-452.9,-0.72,36,0.06,-643,-1.02,35990.8,3.60
795,ロング決済,2024-10-13 18:00,Short,62789.7,1,63272.1,-482.4,-0.76,83.3,0.13,-644.3,-1.02,35508.4,3.55
795,ロングエントリー,2024-10-13 08:00,Long,63272.1,1,63272.1,-482.4,-0.76,83.3,0.13,-644.3,-1.02,35508.4,3.55
796,ショート決済,2024-10-14 06:00,Long,62736.5,1,62789.7,53.2,0.08,769.2,1.23,-78.4,-0.12,35561.6,3.56
796,ショートエントリー,2024-10-13 18:00,Short,62789.7,1,62789.7,53.2,0.08,769.2,1.23,-78.4,-0.12,35561.6,3.56
797,ロング決済,2024-10-15 12:00,Short,65760.2,1,62736.5,3023.7,4.82,3899.9,6.22,-311,-0.50,38585.3,3.86
797,ロングエントリー,2024-10-14 06:00,Long,62736.5,1,62736.5,3023.7,4.82,3899.9,6.22,-311,-0.50,38585.3,3.86
798,ショート決済,2024-10-16 04:00,Long,66899.9,1,65760.2,-1139.7,-1.73,986.9,1.50,-2225.8,-3.38,37445.6,3.74
798,ショートエントリー,2024-10-15 12:00,Short,65760.2,1,65760.2,-1139.7,-1.73,986.9,1.50,-2225.8,-3.38,37445.6,3.74
799,ロング決済,2024-10-17 01:00,Short,67735.3,1,66899.9,835.4,1.25,1530.7,2.29,-788.8,-1.18,38281,3.83
799,ロングエントリー,2024-10-16 04:00,Long,66899.9,1,66899.9,835.4,1.25,1530.7,2.29,-788.8,-1.18,38281,3.83
800,ショート決済,2024-10-17 03:00,Long,67927.4,1,67735.3,-192.1,-0.28,273.6,0.40,-350.2,-0.52,38088.9,3.81
800,ショートエントリー,2024-10-17 01:00,Short,67735.3,1,67735.3,-192.1,-0.28,273.6,0.40,-350.2,-0.52,38088.9,3.81
801,ロング決済,2024-10-17 05:00,Short,67700.3,1,67927.4,-227.1,-0.33,120.3,0.18,-325.8,-0.48,37861.8,3.79
801,ロングエントリー,2024-10-17 03:00,Long,67927.4,1,67927.4,-227.1,-0.33,120.3,0.18,-325.8,-0.48,37861.8,3.79
802,ショート決済,2024-10-18 08:00,Long,67428,1,67700.3,272.3,0.40,1048.3,1.55,-239.2,-0.35,38134.1,3.81
802,ショートエントリー,2024-10-17 05:00,Short,67700.3,1,67700.3,272.3,0.40,1048.3,1.55,-239.2,-0.35,38134.1,3.81
803,ロング決済,2024-10-19 08:00,Short,68190,1,67428,762,1.13,1590.5,2.36,-258,-0.38,38896.1,3.89
803,ロングエントリー,2024-10-18 08:00,Long,67428,1,67428,762,1.13,1590.5,2.36,-258,-0.38,38896.1,3.89
804,ショート決済,2024-10-20 07:00,Long,68210,1,68190,-20,-0.03,186.2,0.27,-494.3,-0.72,38876.1,3.89
804,ショートエントリー,2024-10-19 08:00,Short,68190,1,68190,-20,-0.03,186.2,0.27,-494.3,-0.72,38876.1,3.89
805,ロング決済,2024-10-21 16:00,Short,68702.2,1,68210,492.2,0.72,1331.6,1.95,-122.1,-0.18,39368.3,3.94
805,ロングエントリー,2024-10-20 07:00,Long,68210,1,68210,492.2,0.72,1331.6,1.95,-122.1,-0.18,39368.3,3.94
806,ショート決済,2024-10-22 14:00,Long,67499.6,1,68702.2,1202.6,1.75,2136.7,3.11,-107.3,-0.16,40570.9,4.06
806,ショートエントリー,2024-10-21 16:00,Short,68702.2,1,68702.2,1202.6,1.75,2136.7,3.11,-107.3,-0.16,40570.9,4.06
807,ロング決済,2024-10-23 14:00,Short,67208.3,1,67499.6,-291.3,-0.43,340.4,0.50,-881.1,-1.31,40279.6,4.03
807,ロングエントリー,2024-10-22 14:00,Long,67499.6,1,67499.6,-291.3,-0.43,340.4,0.50,-881.1,-1.31,40279.6,4.03
808,ショート決済,2024-10-24 09:00,Long,66667.7,1,67208.3,540.6,0.80,1968.1,2.93,-85.9,-0.13,40820.2,4.08
808,ショートエントリー,2024-10-23 14:00,Short,67208.3,1,67208.3,540.6,0.80,1968.1,2.93,-85.9,-0.13,40820.2,4.08
809,ロング決済,2024-10-25 11:00,Short,67940,1,66667.7,1272.3,1.91,2180.2,3.27,-159.7,-0.24,42092.5,4.21
809,ロングエントリー,2024-10-24 09:00,Long,66667.7,1,66667.7,1272.3,1.91,2180.2,3.27,-159.7,-0.24,42092.5,4.21
810,ショート決済,2024-10-27 01:00,Long,66864.4,1,67940,1075.6,1.58,2371,3.49,-810,-1.19,43168.1,4.32
810,ショートエントリー,2024-10-25 11:00,Short,67940,1,67940,1075.6,1.58,2371,3.49,-810,-1.19,43168.1,4.32
811,ロング決済,2024-10-29 01:00,Short,68465,1,66864.4,1600.6,2.39,2407.6,3.60,-92.3,-0.14,44768.7,4.48
811,ロングエントリー,2024-10-27 01:00,Long,66864.4,1,66864.4,1600.6,2.39,2407.6,3.60,-92.3,-0.14,44768.7,4.48
812,ショート決済,2024-10-29 03:00,Long,68949.9,1,68465,-484.9,-0.71,33.9,0.05,-715.6,-1.05,44283.8,4.43
812,ショートエントリー,2024-10-29 01:00,Short,68465,1,68465,-484.9,-0.71,33.9,0.05,-715.6,-1.05,44283.8,4.43
813,ロング決済,2024-10-30 07:00,Short,72320.3,1,68949.9,3370.4,4.89,4722.1,6.85,-131.7,-0.19,47654.2,4.77
813,ロングエントリー,2024-10-29 03:00,Long,68949.9,1,68949.9,3370.4,4.89,4722.1,6.85,-131.7,-0.19,47654.2,4.77
814,ショート決済,2024-10-31 06:00,Long,72867.9,1,72320.3,-547.6,-0.76,864.9,1.20,-709.4,-0.98,47106.6,4.71
814,ショートエントリー,2024-10-30 07:00,Short,72320.3,1,72320.3,-547.6,-0.76,864.9,1.20,-709.4,-0.98,47106.6,4.71
815,ロング決済,2024-10-31 23:00,Short,71323.5,1,72867.9,-1544.4,-2.12,117.2,0.16,-1751,-2.40,45562.2,4.56
815,ロングエントリー,2024-10-31 06:00,Long,72867.9,1,72867.9,-1544.4,-2.12,117.2,0.16,-1751,-2.40,45562.2,4.56
816,ショート決済,2024-11-01 20:00,Long,70000,1,71323.5,1323.5,1.86,2463.5,3.45,-66,-0.09,46885.7,4.69
816,ショートエントリー,2024-10-31 23:00,Short,71323.5,1,71323.5,1323.5,1.86,2463.5,3.45,-66,-0.09,46885.7,4.69
817,ロング決済,2024-11-02 23:00,Short,69360.2,1,70000,-639.8,-0.91,1637.8,2.34,-1171,-1.67,46245.9,4.62
817,ロングエントリー,2024-11-01 20:00,Long,70000,1,70000,-639.8,-0.91,1637.8,2.34,-1171,-1.67,46245.9,4.62
818,ショート決済,2024-11-03 06:00,Long,69538.6,1,69360.2,-178.4,-0.26,336.4,0.49,-250.3,-0.36,46067.5,4.61
818,ショートエントリー,2024-11-02 23:00,Short,69360.2,1,69360.2,-178.4,-0.26,336.4,0.49,-250.3,-0.36,46067.5,4.61
819,ロング決済,2024-11-03 10:00,Short,69159,1,69538.6,-379.6,-0.55,22.5,0.03,-384.1,-0.55,45687.9,4.57
819,ロングエントリー,2024-11-03 06:00,Long,69538.6,1,69538.6,-379.6,-0.55,22.5,0.03,-384.1,-0.55,45687.9,4.57
820,ショート決済,2024-11-04 08:00,Long,68877.6,1,69159,281.4,0.41,1695.2,2.45,-186.2,-0.27,45969.3,4.60
820,ショートエントリー,2024-11-03 10:00,Short,69159,1,69159,281.4,0.41,1695.2,2.45,-186.2,-0.27,45969.3,4.60
821,ロング決済,2024-11-05 02:00,Short,67739.3,1,68877.6,-1138.3,-1.65,618.1,0.90,-1273.6,-1.85,44831,4.48
821,ロングエントリー,2024-11-04 08:00,Long,68877.6,1,68877.6,-1138.3,-1.65,618.1,0.90,-1273.6,-1.85,44831,4.48
822,ショート決済,2024-11-05 16:00,Long,68769.4,1,67739.3,-1030.1,-1.52,914.6,1.35,-1073.2,-1.58,43800.9,4.38
822,ショートエントリー,2024-11-05 02:00,Short,67739.3,1,67739.3,-1030.1,-1.52,914.6,1.35,-1073.2,-1.58,43800.9,4.38
823,ロング決済,2024-11-07 09:00,Short,75598.1,1,68769.4,6828.7,9.93,7650.8,11.13,-191.1,-0.28,50629.6,5.06
823,ロングエントリー,2024-11-05 16:00,Long,68769.4,1,68769.4,6828.7,9.93,7650.8,11.13,-191.1,-0.28,50629.6,5.06
824,ショート決済,2024-11-09 05:00,Long,76894.6,1,75598.1,-1296.5,-1.71,1138.1,1.51,-1577.7,-2.09,49333.1,4.93
824,ショートエントリー,2024-11-07 09:00,Short,75598.1,1,75598.1,-1296.5,-1.71,1138.1,1.51,-1577.7,-2.09,49333.1,4.93
825,ロング決済,2024-11-10 01:00,Short,76301.3,1,76894.6,-593.3,-0.77,178.2,0.23,-764.6,-0.99,48739.8,4.87
825,ロングエントリー,2024-11-09 05:00,Long,76894.6,1,76894.6,-593.3,-0.77,178.2,0.23,-764.6,-0.99,48739.8,4.87
826,ショート決済,2024-11-10 08:00,Long,76510.6,1,76301.3,-209.3,-0.27,612.7,0.80,-388.7,-0.51,48530.5,4.85
826,ショートエントリー,2024-11-10 01:00,Short,76301.3,1,76301.3,-209.3,-0.27,612.7,0.80,-388.7,-0.51,48530.5,4.85
827,ロング決済,2024-11-11 10:00,Short,80600.2,1,76510.6,4089.6,5.35,5167.4,6.75,-49.1,-0.06,52620.1,5.26
827,ロングエントリー,2024-11-10 08:00,Long,76510.6,1,76510.6,4089.6,5.35,5167.4,6.75,-49.1,-0.06,52620.1,5.26
828,ショート決済,2024-11-12 01:00,Long,84114.1,1,80600.2,-3513.9,-4.36,196.5,0.24,-3754.8,-4.66,49106.2,4.91
828,ショートエントリー,2024-11-11 10:00,Short,80600.2,1,80600.2,-3513.9,-4.36,196.5,0.24,-3754.8,-4.66,49106.2,4.91
829,ロング決済,2024-11-12 19:00,Short,87775.4,1,84114.1,3661.3,4.35,5917.8,7.04,-217.9,-0.26,52767.5,5.28
829,ロングエントリー,2024-11-12 01:00,Long,84114.1,1,84114.1,3661.3,4.35,5917.8,7.04,-217.9,-0.26,52767.5,5.28
830,ショート決済,2024-11-13 22:00,Long,87680,1,87775.4,95.4,0.11,2598.6,2.96,-2139.6,-2.44,52862.9,5.29
830,ショートエントリー,2024-11-12 19:00,Short,87775.4,1,87775.4,95.4,0.11,2598.6,2.96,-2139.6,-2.44,52862.9,5.29
831,ロング決済,2024-11-14 07:00,Short,88566.1,1,87680,886.1,1.01,5695.4,6.50,-85.1,-0.10,53749,5.37
831,ロングエントリー,2024-11-13 22:00,Long,87680,1,87680,886.1,1.01,5695.4,6.50,-85.1,-0.10,53749,5.37
832,ショート決済,2024-11-14 09:00,Long,90413.3,1,88566.1,-1847.2,-2.09,171.9,0.19,-2001.4,-2.26,51901.8,5.19
832,ショートエントリー,2024-11-14 07:00,Short,88566.1,1,88566.1,-1847.2,-2.09,171.9,0.19,-2001.4,-2.26,51901.8,5.19
833,ロング決済,2024-11-14 19:00,Short,90948.9,1,90413.3,535.6,0.59,1073.2,1.19,-1285.8,-1.42,52437.4,5.24
833,ロングエントリー,2024-11-14 09:00,Long,90413.3,1,90413.3,535.6,0.59,1073.2,1.19,-1285.8,-1.42,52437.4,5.24
834,ショート決済,2024-11-15 21:00,Long,89783.2,1,90948.9,1165.7,1.28,4218.9,4.64,-893.9,-0.98,53603.1,5.36
834,ショートエントリー,2024-11-14 19:00,Short,90948.9,1,90948.9,1165.7,1.28,4218.9,4.64,-893.9,-0.98,53603.1,5.36
835,ロング決済,2024-11-16 21:00,Short,91245.2,1,89783.2,1462,1.63,2144.8,2.39,-1968.2,-2.19,55065.1,5.51
835,ロングエントリー,2024-11-15 21:00,Long,89783.2,1,89783.2,1462,1.63,2144.8,2.39,-1968.2,-2.19,55065.1,5.51
836,ショート決済,2024-11-17 19:00,Long,91360.2,1,91245.2,-115,-0.13,1844.4,2.02,-289.8,-0.32,54950.1,5.50
836,ショートエントリー,2024-11-16 21:00,Short,91245.2,1,91245.2,-115,-0.13,1844.4,2.02,-289.8,-0.32,54950.1,5.50
837,ロング決済,2024-11-18 05:00,Short,90099.8,1,91360.2,-1260.4,-1.38,40,0.04,-1623.9,-1.78,53689.7,5.37
837,ロングエントリー,2024-11-17 19:00,Long,91360.2,1,91360.2,-1260.4,-1.38,40,0.04,-1623.9,-1.78,53689.7,5.37
838,ショート決済,2024-11-18 12:00,Long,90560.2,1,90099.8,-460.4,-0.51,1349.8,1.50,-900.4,-1.00,53229.3,5.32
838,ショートエントリー,2024-11-18 05:00,Short,90099.8,1,90099.8,-460.4,-0.51,1349.8,1.50,-900.4,-1.00,53229.3,5.32
839,ロング決済,2024-11-19 09:00,Short,90507.5,1,90560.2,-52.7,-0.06,2139.8,2.36,-1130.7,-1.25,53176.6,5.32
839,ロングエントリー,2024-11-18 12:00,Long,90560.2,1,90560.2,-52.7,-0.06,2139.8,2.36,-1130.7,-1.25,53176.6,5.32
840,ショート決済,2024-11-19 20:00,Long,91826.2,1,90507.5,-1318.7,-1.46,93.4,0.10,-1609.9,-1.78,51857.9,5.19
840,ショートエントリー,2024-11-19 09:00,Short,90507.5,1,90507.5,-1318.7,-1.46,93.4,0.10,-1609.9,-1.78,51857.9,5.19
841,ロング決済,2024-11-20 08:00,Short,91857.8,1,91826.2,31.6,0.03,2152.7,2.34,-807.2,-0.88,51889.5,5.19
841,ロングエントリー,2024-11-19 20:00,Long,91826.2,1,91826.2,31.6,0.03,2152.7,2.34,-807.2,-0.88,51889.5,5.19
842,ショート決済,2024-11-20 20:00,Long,93310.5,1,91857.8,-1452.7,-1.58,347.9,0.38,-1842.2,-2.01,50436.8,5.04
842,ショートエントリー,2024-11-20 08:00,Short,91857.8,1,91857.8,-1452.7,-1.58,347.9,0.38,-1842.2,-2.01,50436.8,5.04
843,ロング決済,2024-11-22 01:00,Short,96688.5,1,93310.5,3378,3.62,5104.3,5.47,-473.5,-0.51,53814.8,5.38
843,ロングエントリー,2024-11-20 20:00,Long,93310.5,1,93310.5,3378,3.62,5104.3,5.47,-473.5,-0.51,53814.8,5.38
844,ショート決済,2024-11-22 04:00,Long,98290.6,1,96688.5,-1602.1,-1.66,365.9,0.38,-1784.2,-1.85,52212.7,5.22
844,ショートエントリー,2024-11-22 01:00,Short,96688.5,1,96688.5,-1602.1,-1.66,365.9,0.38,-1784.2,-1.85,52212.7,5.22
845,ロング決済,2024-11-22 07:00,Short,97998.1,1,98290.6,-292.5,-0.30,789.4,0.80,-762.1,-0.78,51920.2,5.19
845,ロングエントリー,2024-11-22 04:00,Long,98290.6,1,98290.6,-292.5,-0.30,789.4,0.80,-762.1,-0.78,51920.2,5.19
846,ショート決済,2024-11-25 10:00,Long,97782.8,1,97998.1,215.3,0.22,2168.6,2.21,-1662.1,-1.70,52135.5,5.21
846,ショートエントリー,2024-11-22 07:00,Short,97998.1,1,97998.1,215.3,0.22,2168.6,2.21,-1662.1,-1.70,52135.5,5.21
847,ロング決済,2024-11-26 00:00,Short,95431.8,1,97782.8,-2351,-2.40,1192.6,1.22,-2381.8,-2.44,49784.5,4.98
847,ロングエントリー,2024-11-25 10:00,Long,97782.8,1,97782.8,-2351,-2.40,1192.6,1.22,-2381.8,-2.44,49784.5,4.98
848,ショート決済,2024-11-27 03:00,Long,93636.6,1,95431.8,1795.2,1.88,3876.1,4.06,-1131.4,-1.19,51579.7,5.16
848,ショートエントリー,2024-11-26 00:00,Short,95431.8,1,95431.8,1795.2,1.88,3876.1,4.06,-1131.4,-1.19,51579.7,5.16
849,ロング決済,2024-11-28 13:00,Short,95515.2,1,93636.6,1878.6,2.01,3620.4,3.87,-2761,-2.95,53458.3,5.35
849,ロングエントリー,2024-11-27 03:00,Long,93636.6,1,93636.6,1878.6,2.01,3620.4,3.87,-2761,-2.95,53458.3,5.35
850,ショート決済,2024-11-29 09:00,Long,95694.3,1,95515.2,-179.1,-0.19,815.1,0.85,-764.8,-0.80,53279.2,5.33
850,ショートエントリー,2024-11-28 13:00,Short,95515.2,1,95515.2,-179.1,-0.19,815.1,0.85,-764.8,-0.80,53279.2,5.33
851,ロング決済,2024-11-30 10:00,Short,97023.3,1,95694.3,1329,1.39,3016.7,3.15,-285,-0.30,54608.2,5.46
851,ロングエントリー,2024-11-29 09:00,Long,95694.3,1,95694.3,1329,1.39,3016.7,3.15,-285,-0.30,54608.2,5.46
852,ショート決済,2024-12-01 04:00,Long,97010.5,1,97023.3,12.8,0.01,858.3,0.88,-276.9,-0.29,54621,5.46
